식품명,식품대분류명,에너지(kcal),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),나트륨(mg),포화지방산(g),채소_보너스,Nutri_Score,최종점수
홍어회무침,생채·무침류,72.0,7.9,1.27,7.725,4.075,1.4,610.5,0.21500000000000002,5,A,-5.0
홍차,음료 및 차류,2.0,0.23,0.02,0.47,0.37729899497487435,0.3,0.0,0.0,0,C,0.0
홍합 무국,국 및 탕류,20.333333333333332,2.6333333333333333,0.44333333333333336,1.34,0.24,0.13333333333333333,151.0,0.09000000000000001,0,C,-1.0
홍합 미나리죽,죽 및 스프류,64.0,1.9,0.305,13.125,0.77,0.95,85.0,0.07,0,B,-2.0
홍합 미역국,국 및 탕류,13.0,1.4500000000000002,0.51,0.895,0.17629807473228526,0.5,238.0,0.09,0,C,1.0
홍합 소고기죽,죽 및 스프류,113.66666666666667,5.3999999999999995,2.8533333333333335,15.716666666666667,0.59,0.7333333333333334,86.0,0.8166666666666668,0,B,-3.0
홍합국(홍합탕),국 및 탕류,17.0,2.8,0.24,0.75,0.04,0.0,110.25,0.06,0,C,-1.0
홍합산적,전·적 및 부침류,196.0,22.23,6.0,13.22,4.17,1.8,900.0,1.04,0,C,2.0
홍합탕,국 및 탕류,29.0,3.68,0.57,2.28,0.449116883116883,0.6,303.0,0.14,0,C,0.0
화양적,전·적 및 부침류,155.0,9.725000000000001,8.27,10.31,0.985,3.8,523.5,2.025,0,B,-4.0
황태구이,구이류,181.5,22.27,5.74,9.68,4.715,1.2,436.0,0.8899999999999999,0,B,-3.0
황태콩나물찜,찜류,82.0,10.17,1.99,6.92,1.74,2.5,244.0,0.35,0,A,-6.0
황태해장국,국 및 탕류,30.0,4.08,1.13,0.95,0.25,0.9,256.0,0.18,0,B,-2.0
회냉면,면 및 만두류,80.0,3.4,0.87,14.38,1.43,0.7,294.0,0.2,0,C,0.0
회덮밥,밥류,117.25,5.96,2.455,17.560000000000002,2.0625,1.0999999999999999,113.5,0.52,0,B,-4.0
회무침,생채·무침류,89.33333333333333,8.983333333333334,1.4466666666666665,10.083333333333334,5.81,2.7000000000000006,343.0,0.2966666666666667,5,A,-11.0
효모빵,빵 및 과자류,268.75,8.2575,3.3075,51.99,8.49,2.3,380.0,1.27,0,B,-4.0
훈제오리,구이류,289.0,22.035,20.395,4.345,0.26,0.25,688.0,5.54,0,D,5.0
훠궈,찌개 및 전골류,93.0,4.81,5.11,6.83,1.13,1.8,390.0,0.97,0,B,-2.0
흑미밥,밥류,119.16666666666667,2.1750000000000003,0.23166666666666666,25.900000000000002,0.07,0.5499999999999999,2.0,0.06666666666666667,0,C,-1.0
흑임자 죽,죽 및 스프류,83.5,1.6500000000000001,4.050000000000001,10.0,0.45,0.9,144.5,0.405,0,B,-2.0
흰죽,죽 및 스프류,64.0,1.2,0.28,13.49,0.09000000000000001,0.3,130.0,0.07,0,C,0.0
